Laura,0.471,0.455,0.52,0.511,0.514,0.483,0.53,0.455,0.514,0.49,0.512,0.527,0.457,0.512,0.497,0.45,0.488,0.49,0.500,0.497,0.496,0.509,0.502,0.544,0.52,0.518,0.488,0.517,0.528,0.526,0.501,0.491,0.507,0.496,0.498,0.567,0.508,0.512,0.528,0.561
Karin,0.418,0.458,0.458,0.454,0.466,0.449,0.476,0.489,0.467,0.459,0.468,0.435,0.473,0.521,0.485,0.47,0.512,0.507,0.503,0.500,0.512,0.5,0.509,0.516,0.501,0.499,0.505,0.515,0.506,0.528,0.521,0.527,0.507,0.532,0.493,0.511,0.547,0.533,0.529,0.526
Necalli,0.432,0.464,0.455,0.455,0.479,0.505,0.504,0.464,0.459,0.486,0.488,0.519,0.49,0.506,0.476,0.491,0.517,0.508,0.504,0.488,0.500,0.5,0.489,0.527,0.506,0.501,0.506,0.514,0.518,0.501,0.514,0.51,0.49,0.512,0.504,0.536,0.532,0.521,0.527,0.529
Zeku,0.431,0.456,0.463,0.462,0.445,0.472,0.507,0.479,0.493,0.459,0.469,0.482,0.476,0.49,0.484,0.509,0.484,0.487,0.491,0.5,0.501,0.500,0.49,0.494,0.496,0.482,0.504,0.48,0.489,0.505,0.511,0.508,0.508,0.531,0.506,0.531,0.533,0.55,0.544,0.543
Lucia,0.414,0.473,0.446,0.448,0.449,0.495,0.478,0.462,0.481,0.487,0.478,0.485,0.489,0.472,0.482,0.51,0.482,0.501,0.498,0.491,0.511,0.51,0.500,0.491,0.502,0.513,0.491,0.474,0.509,0.517,0.509,0.513,0.517,0.501,0.506,0.526,0.511,0.525,0.52,0.558
Nash,0.424,0.464,0.444,0.45,0.434,0.482,0.458,0.489,0.449,0.501,0.478,0.493,0.528,0.469,0.487,0.533,0.508,0.505,0.456,0.484,0.473,0.506,0.509,0.500,0.499,0.512,0.484,0.507,0.509,0.494,0.513,0.51,0.506,0.505,0.505,0.544,0.531,0.522,0.512,0.525
Kolin,0.422,0.433,0.471,0.429,0.498,0.454,0.524,0.441,0.483,0.434,0.485,0.477,0.502,0.491,0.508,0.458,0.494,0.478,0.48,0.499,0.494,0.504,0.498,0.501,0.500,0.492,0.516,0.502,0.478,0.516,0.506,0.51,0.483,0.529,0.514,0.529,0.513,0.524,0.545,0.546
G,0.416,0.425,0.464,0.443,0.474,0.448,0.478,0.474,0.477,0.457,0.456,0.472,0.497,0.467,0.469,0.522,0.457,0.494,0.482,0.501,0.499,0.518,0.487,0.488,0.508,0.500,0.51,0.483,0.494,0.465,0.514,0.507,0.521,0.506,0.538,0.533,0.517,0.53,0.554,0.544
Ibuki,0.429,0.457,0.459,0.447,0.43,0.452,0.496,0.45,0.452,0.458,0.438,0.505,0.475,0.509,0.464,0.468,0.495,0.506,0.512,0.495,0.494,0.496,0.509,0.516,0.484,0.49,0.500,0.508,0.51,0.509,0.515,0.508,0.496,0.505,0.486,0.524,0.529,0.52,0.51,0.526
Gill,0.451,0.443,0.428,0.427,0.447,0.462,0.439,0.471,0.494,0.479,0.47,0.437,0.498,0.466,0.46,0.513,0.476,0.506,0.483,0.485,0.486,0.52,0.526,0.493,0.498,0.517,0.492,0.500,0.476,0.516,0.508,0.522,0.501,0.528,0.54,0.457,0.529,0.52,0.531,0.533
ChunLi,0.433,0.46,0.484,0.465,0.509,0.473,0.439,0.456,0.471,0.463,0.48,0.467,0.459,0.508,0.482,0.463,0.484,0.473,0.472,0.494,0.482,0.511,0.492,0.491,0.522,0.506,0.49,0.524,0.500,0.48,0.498,0.486,0.491,0.507,0.521,0.464,0.513,0.506,0.503,0.514
R.Mika,0.429,0.466,0.512,0.482,0.472,0.457,0.482,0.458,0.452,0.473,0.491,0.483,0.485,0.49,0.472,0.439,0.471,0.51,0.474,0.472,0.499,0.495,0.483,0.506,0.484,0.535,0.491,0.484,0.52,0.500,0.482,0.48,0.508,0.482,0.489,0.561,0.52,0.522,0.504,0.526
Ryu,0.468,0.463,0.454,0.46,0.474,0.482,0.437,0.5,0.464,0.475,0.478,0.465,0.465,0.462,0.492,0.478,0.471,0.443,0.499,0.479,0.486,0.489,0.491,0.487,0.494,0.486,0.485,0.492,0.502,0.518,0.500,0.512,0.496,0.503,0.486,0.484,0.519,0.508,0.503,0.532
Ken,0.44,0.447,0.478,0.454,0.486,0.507,0.479,0.478,0.481,0.499,0.483,0.474,0.473,0.449,0.467,0.484,0.453,0.473,0.509,0.473,0.49,0.492,0.488,0.49,0.49,0.493,0.492,0.478,0.514,0.52,0.488,0.500,0.512,0.492,0.479,0.506,0.497,0.505,0.508,0.552
Juri,0.405,0.446,0.427,0.458,0.431,0.454,0.499,0.444,0.44,0.439,0.453,0.454,0.486,0.496,0.448,0.473,0.475,0.484,0.493,0.493,0.51,0.492,0.483,0.494,0.517,0.479,0.504,0.5,0.509,0.492,0.504,0.488,0.500,0.493,0.495,0.506,0.517,0.517,0.528,0.517
Kage,0.447,0.433,0.443,0.463,0.45,0.47,0.471,0.46,0.475,0.45,0.475,0.483,0.458,0.487,0.463,0.45,0.486,0.503,0.504,0.468,0.488,0.469,0.499,0.495,0.471,0.494,0.495,0.472,0.493,0.518,0.497,0.508,0.507,0.500,0.471,0.503,0.525,0.517,0.508,0.546
Seth,0.381,0.413,0.418,0.442,0.437,0.427,0.441,0.446,0.472,0.41,0.454,0.436,0.463,0.486,0.461,0.454,0.451,0.489,0.502,0.507,0.496,0.494,0.494,0.495,0.486,0.462,0.514,0.46,0.479,0.511,0.514,0.521,0.505,0.529,0.500,0.446,0.52,0.53,0.548,0.551
Menat,0.373,0.445,0.365,0.412,0.397,0.431,0.44,0.448,0.387,0.476,0.402,0.466,0.464,0.47,0.453,0.549,0.503,0.49,0.433,0.489,0.464,0.469,0.474,0.456,0.471,0.468,0.476,0.543,0.536,0.44,0.516,0.494,0.494,0.497,0.554,0.500,0.498,0.51,0.53,0.456
Sakura,0.429,0.42,0.438,0.418,0.469,0.486,0.434,0.441,0.451,0.462,0.475,0.464,0.453,0.456,0.47,0.483,0.465,0.472,0.492,0.453,0.468,0.467,0.489,0.469,0.487,0.483,0.471,0.472,0.487,0.48,0.481,0.503,0.483,0.475,0.48,0.502,0.500,0.489,0.501,0.545
Akuma,0.441,0.443,0.438,0.447,0.477,0.472,0.428,0.458,0.448,0.464,0.467,0.46,0.443,0.453,0.473,0.44,0.464,0.471,0.488,0.467,0.479,0.45,0.475,0.478,0.476,0.47,0.48,0.48,0.494,0.478,0.492,0.495,0.483,0.483,0.47,0.49,0.511,0.500,0.488,0.517
Cammy,0.364,0.433,0.436,0.44,0.46,0.427,0.483,0.409,0.457,0.448,0.438,0.489,0.446,0.457,0.442,0.449,0.45,0.488,0.472,0.471,0.473,0.456,0.48,0.488,0.455,0.446,0.49,0.469,0.497,0.496,0.497,0.492,0.472,0.492,0.452,0.47,0.5,0.512,0.500,0.53
Rashid,0.396,0.44,0.446,0.419,0.453,0.48,0.539,0.405,0.451,0.479,0.463,0.448,0.475,0.439,0.404,0.442,0.457,0.511,0.439,0.474,0.471,0.457,0.442,0.475,0.454,0.456,0.474,0.467,0.486,0.474,0.468,0.448,0.483,0.454,0.449,0.544,0.455,0.483,0.47,0.500
